ID,Industry_Name,City,Rank
17812,Textiles,Ambler,25
17813,Think Tanks,Cincinnati,25
17814,Think Tanks,Ambler,25
17815,Tobacco,Indianapolis,25
17816,Tobacco,Ambler,25
17817,Translation and Localization,Phoenix,25
17818,Translation and Localization,Ambler,25
17819,Transportation/Trucking/Railroad,San Diego,25
17820,Transportation/Trucking/Railroad,Ambler,25
17821,Utilities,Fort Worth,25
17822,Utilities,Ambler,25
17823,Venture Capital amp; Private Equity,Wichita,25
17824,Venture Capital amp; Private Equity,Ambler,25
17825,Veterinary,Cleveland,25
17826,Veterinary,Ambler,25
17827,Warehousing,Minneapolis,25
17828,Warehousing,Ambler,25
17829,Wholesale,Atlanta,25
17830,Wholesale,Ambler,25
17831,Wine and Spirits,Milwaukee,25
17832,Wine and Spirits,Ambler,25
17833,Wireless,San Antonio,25
17834,Wireless,Ambler,25
17835,Writing and Editing,San Jose,25
17836,Writing and Editing,Ambler,25
17837,Accounting,Tulsa,24
17838,Accounting,North Augusta,24
17839,Airlines/Aviation,Rochester,24
17840,Alternative Dispute Resolution,Austin,24
17841,Alternative Medicine,St. Paul,24
17842,Alternative Medicine,Bornite,24
17843,Animation,Oklahoma City,24
17844,Animation,Bornite,24
17845,Apparel amp; Fashion,Denver,24
17846,Apparel amp; Fashion,Bornite,24
17847,Architecture amp; Planning,Kansas City,24
17848,Architecture amp; Planning,Bornite,24
17849,Arts and Crafts,Charlotte,24
17850,Arts and Crafts,Bornite,24
17851,Automotive,Grand Rapids,24
17852,Automotive,Bornite,24
17853,Aviation amp; Aerospace,Memphis,24
17854,Aviation amp; Aerospace,Bornite,24
17855,Banking,Seattle,24
17856,Banking,Bornite,24
17857,Biotechnology,Miami,24
17858,Biotechnology,Bornite,24
17859,Broadcast Media,Jacksonville,24
17860,Broadcast Media,Bornite,24
17861,Building Materials,Irvine,24
17862,Building Materials,Bornite,24
17863,Business Supplies and Equipment,Redmond,24
17864,Business Supplies and Equipment,Bornite,24
17865,Capital Markets,Santa Clara,24
17866,Capital Markets,Bornite,24
17867,Chemicals,Baltimore,24
17868,Chemicals,Bornite,24
17869,Civic amp; Social Organization,Pittsburgh,24
17870,Civic amp; Social Organization,Bornite,24
17871,Civil Engineering,Orlando,24
17872,Civil Engineering,Bornite,24
17873,Commercial Real Estate,Omaha,24
17874,Commercial Real Estate,Bornite,24
17875,Computer amp; Network Security,Birmingham,24
17876,Computer amp; Network Security,Bornite,24
17877,Computer Games,Detroit,24
17878,Computer Games,Bornite,24
17879,Computer Hardware,Tucson,24
17880,Computer Hardware,Bornite,24
17881,Computer Networking,Huntsville,24
17882,Computer Networking,Bornite,24
17883,Computer Software,Richmond,24
17884,Computer Software,Bornite,24
17885,Construction,Sunnyvale,24
17886,Construction,Bornite,24
17887,Consumer Electronics,Everett,24
17888,Consumer Electronics,Bornite,24
17889,Consumer Goods,St. Paul,24
17890,Consumer Goods,Bornite,24
17891,Consumer Services,Houston,24
17892,Consumer Services,Bornite,24
17893,Cosmetics,New York,24
17894,Cosmetics,Bornite,24
17895,Dairy,Chicago,24
17896,Dairy,Bornite,24
17897,Defense amp; Space,Los Angeles,24
17898,Defense amp; Space,Bornite,24
17899,Design,St. Louis,24
17900,Design,Bornite,24
17901,Education Management,Dallas,24
17902,Education Management,Bornite,24
17903,E-Learning,Cincinnati,24
17904,E-Learning,Bornite,24
17905,Electrical/Electronic Manufacturing,Indianapolis,24
17906,Electrical/Electronic Manufacturing,Bornite,24
17907,Entertainment,Phoenix,24
17908,Entertainment,Bornite,24
17909,Environmental Services,San Diego,24
17910,Environmental Services,Bornite,24
17911,Events Services,Fort Worth,24
17912,Events Services,Bornite,24
17913,Executive Office,Wichita,24
17914,Executive Office,Bornite,24
17915,Facilities Services,Cleveland,24
17916,Facilities Services,Bornite,24
17917,Farming,Minneapolis,24
17918,Farming,Bornite,24
17919,Financial Services,Atlanta,24
17920,Financial Services,Bornite,24
17921,Fine Art,Milwaukee,24
17922,Fine Art,Bornite,24
17923,Fishery,San Antonio,24
17924,Fishery,Bornite,24
17925,Food amp; Beverages,San Jose,24
17926,Food amp; Beverages,Bornite,24
17927,Food Production,Louisville,24
17928,Food Production,Bornite,24
17929,Fund-Raising,Salt Lake City,24
17930,Fund-Raising,Bornite,24
17931,Furniture,Portland,24
17932,Furniture,Bornite,24
17933,Gambling amp; Casinos,Philadelphia,24
17934,Gambling amp; Casinos,Bornite,24
17935,Glass,Bornite,24
17936,Glass Ceramics amp; Concrete,Columbus,24
17937,"Glass, Ceramics &amp; Concrete",Richmond,24
17938,Government Administration,Tulsa,24
17939,Government Administration,Bornite,24
17940,Government Relations,Rochester,24
17941,Government Relations,Bornite,24
17942,Graphic Design,Austin,24
17943,Graphic Design,Bornite,24
17944,Health,Bornite,24
17945,Health Wellness and Fitness,St. Paul,24
17946,Higher Education,Oklahoma City,24
17947,Higher Education,Bornite,24
17948,Hospital amp; Health Care,Denver,24
17949,Hospital amp; Health Care,Bornite,24
17950,Hospitality,Kansas City,24
17951,Hospitality,Bornite,24
17952,Human Resources,Charlotte,24
17953,Human Resources,Bornite,24
17954,Import and Export,Grand Rapids,24
17955,Import and Export,Bornite,24
17956,Individual amp; Family Services,Memphis,24
17957,Individual amp; Family Services,Bornite,24
17958,Industrial Automation,Seattle,24
17959,Industrial Automation,Bornite,24
17960,Information Services,Miami,24
17961,Information Services,Bornite,24
17962,Information Technology and Services,Jacksonville,24
17963,Information Technology and Services,Bornite,24
17964,Insurance,Irvine,24
17965,Insurance,Bornite,24
17966,International Affairs,Redmond,24
17967,International Affairs,Bornite,24
17968,International Trade and Development,Santa Clara,24
17969,International Trade and Development,Bornite,24
17970,Internet,Baltimore,24
17971,Internet,Bornite,24
17972,Investment Banking,Pittsburgh,24
17973,Investment Banking,Bornite,24
17974,Investment Management,Orlando,24
17975,Investment Management,Bornite,24
17976,Judiciary,Omaha,24
17977,Judiciary,Bornite,24
17978,Law Enforcement,Birmingham,24
17979,Law Enforcement,Bornite,24
17980,Law Practice,Detroit,24
17981,Law Practice,Bornite,24
17982,Legal Services,Tucson,24
17983,Legal Services,Bornite,24
17984,Legislative Office,Huntsville,24
17985,Legislative Office,Bornite,24
17986,Leisure,Bornite,24
17987,Libraries,Sunnyvale,24
17988,Libraries,Bornite,24
17989,Logistics and Supply Chain,Everett,24
17990,Logistics and Supply Chain,Bornite,24
17991,Luxury Goods amp; Jewelry,St. Paul,24
17992,Luxury Goods amp; Jewelry,Bornite,24
17993,Machinery,Houston,24
17994,Machinery,Bornite,24
17995,Management Consulting,New York,24
17996,Management Consulting,Bornite,24
17997,Maritime,Chicago,24
17998,Maritime,Bornite,24
17999,Market Research,Los Angeles,24
18000,Market Research,Bornite,24
18001,Marketing and Advertising,St. Louis,24
18002,Marketing and Advertising,Bornite,24
18003,Mechanical or Industrial Engineering,Dallas,24
18004,Mechanical or Industrial Engineering,Bornite,24
18005,Media Production,Cincinnati,24
18006,Media Production,Bornite,24
18007,Medical Devices,Indianapolis,24
18008,Medical Devices,Bornite,24
18009,Medical Practice,Phoenix,24
18010,Medical Practice,Bornite,24
18011,Mental Health Care,San Diego,24
18012,Mental Health Care,Bornite,24
18013,Military,Fort Worth,24
18014,Military,Bornite,24
18015,Mining amp; Metals,Wichita,24
18016,Mining amp; Metals,Bornite,24
18017,Motion Pictures and Film,Cleveland,24
18018,Motion Pictures and Film,Bornite,24
18019,Museums and Institutions,Minneapolis,24
18020,Museums and Institutions,Bornite,24
18021,Music,Atlanta,24
18022,Music,Bornite,24
18023,Nanotechnology,Milwaukee,24
18024,Nanotechnology,Bornite,24
18025,Newspapers,San Antonio,24
18026,Newspapers,Bornite,24
18027,Nonprofit Organization Management,San Jose,24
18028,Nonprofit Organization Management,Bornite,24
18029,Oil amp; Energy,Louisville,24
18030,Oil amp; Energy,Bornite,24
18031,Online Media,Salt Lake City,24
18032,Online Media,Bornite,24
18033,Outsourcing/Offshoring,Portland,24
18034,Outsourcing/Offshoring,Bornite,24
18035,Package/Freight Delivery,Philadelphia,24
18036,Package/Freight Delivery,Bornite,24
18037,Packaging and Containers,Columbus,24
18038,Packaging and Containers,Bornite,24
18039,Paper amp; Forest Products,Tulsa,24
18040,Paper amp; Forest Products,Bornite,24
18041,Performing Arts,Rochester,24
18042,Performing Arts,Bornite,24
18043,Pharmaceuticals,Austin,24
18044,Pharmaceuticals,Bornite,24
18045,Philanthropy,St. Paul,24
18046,Philanthropy,Bornite,24
18047,Photography,Oklahoma City,24
18048,Photography,Bornite,24
18049,Plastics,Denver,24
18050,Plastics,Bornite,24
18051,Political Organization,Kansas City,24
18052,Political Organization,Bornite,24
18053,Primary/Secondary Education,Charlotte,24
18054,Primary/Secondary Education,Bornite,24
18055,Printing,Grand Rapids,24
18056,Printing,Bornite,24
18057,Professional Training amp; Coaching,Memphis,24
18058,Professional Training amp; Coaching,Bornite,24
18059,Program Development,Seattle,24
18060,Program Development,Bornite,24
18061,Public Policy,Miami,24
18062,Public Policy,Bornite,24
18063,Public Relations and Communications,Jacksonville,24
18064,Public Relations and Communications,Bornite,24
18065,Public Safety,Irvine,24
18066,Public Safety,Bornite,24
18067,Publishing,Redmond,24
18068,Publishing,Bornite,24
18069,Railroad Manufacture,Santa Clara,24
18070,Railroad Manufacture,Bornite,24
18071,Ranching,Baltimore,24
18072,Ranching,Bornite,24
18073,Real Estate,Pittsburgh,24
18074,Real Estate,Bornite,24
18075,Recreational Facilities and Services,Orlando,24
18076,Recreational Facilities and Services,Bornite,24
18077,Religious Institutions,Omaha,24
18078,Religious Institutions,Bornite,24
18079,Renewables amp; Environment,Birmingham,24
18080,Renewables amp; Environment,Bornite,24
18081,Research,Detroit,24
18082,Research,Bornite,24
18083,Restaurants,Tucson,24
18084,Restaurants,Bornite,24
18085,Retail,Huntsville,24
18086,Retail,Bornite,24
18087,Security and Investigations,Richmond,24
18088,Security and Investigations,Bornite,24
18089,Semiconductors,Sunnyvale,24
18090,Semiconductors,Bornite,24
18091,Shipbuilding,Everett,24
18092,Shipbuilding,Bornite,24
18093,Sporting Goods,St. Paul,24
18094,Sporting Goods,Bornite,24
18095,Sports,Houston,24
18096,Sports,Bornite,24
18097,Staffing and Recruiting,New York,24
18098,Staffing and Recruiting,Bornite,24
18099,Supermarkets,Chicago,24
18100,Supermarkets,Bornite,24
18101,Telecommunications,Los Angeles,24
18102,Telecommunications,Bornite,24
18103,Textiles,St. Louis,24
18104,Textiles,Bornite,24
18105,Think Tanks,Dallas,24
18106,Think Tanks,Bornite,24
18107,Tobacco,Cincinnati,24
18108,Tobacco,Bornite,24
18109,Translation and Localization,Indianapolis,24
18110,Translation and Localization,Bornite,24
18111,Transportation/Trucking/Railroad,Phoenix,24
18112,Transportation/Trucking/Railroad,Bornite,24
18113,Utilities,San Diego,24
18114,Utilities,Bornite,24
18115,Venture Capital amp; Private Equity,Fort Worth,24
18116,Venture Capital amp; Private Equity,Bornite,24
18117,Veterinary,Wichita,24
18118,Veterinary,Bornite,24
18119,Warehousing,Cleveland,24
18120,Warehousing,Bornite,24
18121,Wholesale,Minneapolis,24
18122,Wholesale,Bornite,24
18123,Wine and Spirits,Atlanta,24
18124,Wine and Spirits,Bornite,24
18125,Wireless,Milwaukee,24
18126,Wireless,Bornite,24
18127,Writing and Editing,San Antonio,24
18128,Writing and Editing,Bornite,24
18129,Accounting,Columbus,23
18130,Accounting,Southbridge,23
18131,Airlines/Aviation,Tulsa,23
18132,Alternative Dispute Resolution,Rochester,23
18133,Alternative Medicine,Austin,23
18134,Alternative Medicine,Venetie,23
18135,Animation,St. Paul,23
18136,Animation,Venetie,23
18137,Apparel amp; Fashion,Oklahoma City,23
18138,Apparel amp; Fashion,Venetie,23
18139,Architecture amp; Planning,Denver,23
18140,Architecture amp; Planning,Venetie,23
18141,Arts and Crafts,Kansas City,23
18142,Arts and Crafts,Venetie,23
18143,Automotive,Charlotte,23
18144,Automotive,Venetie,23
18145,Aviation amp; Aerospace,Grand Rapids,23
18146,Aviation amp; Aerospace,Venetie,23
18147,Banking,Memphis,23
18148,Banking,Venetie,23
18149,Biotechnology,Seattle,23
18150,Biotechnology,Venetie,23
18151,Broadcast Media,Miami,23
18152,Broadcast Media,Venetie,23
18153,Building Materials,Jacksonville,23
18154,Building Materials,Venetie,23
18155,Business Supplies and Equipment,Irvine,23
18156,Business Supplies and Equipment,Venetie,23
18157,Capital Markets,Redmond,23
18158,Capital Markets,Venetie,23
18159,Chemicals,Santa Clara,23
18160,Chemicals,Venetie,23
18161,Civic amp; Social Organization,Baltimore,23
18162,Civic amp; Social Organization,Venetie,23
18163,Civil Engineering,Pittsburgh,23
18164,Civil Engineering,Venetie,23
18165,Commercial Real Estate,Orlando,23
18166,Commercial Real Estate,Venetie,23
18167,Computer amp; Network Security,Omaha,23
18168,Computer amp; Network Security,Venetie,23
18169,Computer Games,Birmingham,23
18170,Computer Games,Venetie,23
18171,Computer Hardware,Detroit,23
18172,Computer Hardware,Venetie,23
18173,Computer Networking,Tucson,23
18174,Computer Networking,Venetie,23
18175,Computer Software,Huntsville,23
18176,Computer Software,Venetie,23
18177,Construction,Richmond,23
18178,Construction,Venetie,23
18179,Consumer Electronics,Sunnyvale,23
18180,Consumer Electronics,Venetie,23
18181,Consumer Goods,Everett,23
18182,Consumer Goods,Venetie,23
18183,Consumer Services,Oklahoma City,23
18184,Consumer Services,Venetie,23
18185,Cosmetics,Houston,23
18186,Cosmetics,Venetie,23
18187,Dairy,New York,23
18188,Dairy,Venetie,23
18189,Defense amp; Space,Chicago,23
18190,Defense amp; Space,Venetie,23
18191,Design,Los Angeles,23
18192,Design,Venetie,23
18193,Education Management,St. Louis,23
18194,Education Management,Venetie,23
18195,E-Learning,Dallas,23
18196,E-Learning,Venetie,23
18197,Electrical/Electronic Manufacturing,Cincinnati,23
18198,Electrical/Electronic Manufacturing,Venetie,23
18199,Entertainment,Indianapolis,23
18200,Entertainment,Venetie,23
18201,Environmental Services,Phoenix,23
18202,Environmental Services,Venetie,23
18203,Events Services,San Diego,23
18204,Events Services,Venetie,23
18205,Executive Office,Fort Worth,23
18206,Executive Office,Venetie,23
18207,Facilities Services,Wichita,23
18208,Facilities Services,Venetie,23
18209,Farming,Cleveland,23
18210,Farming,Venetie,23
18211,Financial Services,Minneapolis,23
18212,Financial Services,Venetie,23
18213,Fine Art,Atlanta,23
18214,Fine Art,Venetie,23
18215,Fishery,Milwaukee,23
18216,Fishery,Venetie,23
18217,Food amp; Beverages,San Antonio,23
18218,Food amp; Beverages,Venetie,23
18219,Food Production,San Jose,23
18220,Food Production,Venetie,23
18221,Fund-Raising,Louisville,23
18222,Fund-Raising,Venetie,23
18223,Furniture,Salt Lake City,23
18224,Furniture,Venetie,23
18225,Gambling amp; Casinos,Portland,23
18226,Gambling amp; Casinos,Venetie,23
18227,Glass,Venetie,23
18228,Glass Ceramics amp; Concrete,Philadelphia,23
18229,"Glass, Ceramics &amp; Concrete",Huntsville,23
18230,Government Administration,Columbus,23
18231,Government Administration,Venetie,23
18232,Government Relations,Tulsa,23
18233,Government Relations,Venetie,23
18234,Graphic Design,Rochester,23
18235,Graphic Design,Venetie,23
18236,Health,Venetie,23
18237,Health Wellness and Fitness,Austin,23
18238,Higher Education,St. Paul,23
18239,Higher Education,Venetie,23
18240,Hospital amp; Health Care,Oklahoma City,23
18241,Hospital amp; Health Care,Venetie,23
18242,Hospitality,Denver,23
18243,Hospitality,Venetie,23
18244,Human Resources,Kansas City,23
18245,Human Resources,Venetie,23
18246,Import and Export,Charlotte,23
18247,Import and Export,Venetie,23
18248,Individual amp; Family Services,Grand Rapids,23
18249,Individual amp; Family Services,Venetie,23
18250,Industrial Automation,Memphis,23
18251,Industrial Automation,Venetie,23
18252,Information Services,Seattle,23
18253,Information Services,Venetie,23
18254,Information Technology and Services,Miami,23
18255,Information Technology and Services,Venetie,23
18256,Insurance,Jacksonville,23
18257,Insurance,Venetie,23
18258,International Affairs,Irvine,23
18259,International Affairs,Venetie,23
18260,International Trade and Development,Redmond,23
18261,International Trade and Development,Venetie,23
18262,Internet,Santa Clara,23
18263,Internet,Venetie,23
18264,Investment Banking,Baltimore,23
18265,Investment Banking,Venetie,23
18266,Investment Management,Pittsburgh,23
18267,Investment Management,Venetie,23
18268,Judiciary,Orlando,23
18269,Judiciary,Venetie,23
18270,Law Enforcement,Omaha,23
18271,Law Enforcement,Venetie,23
18272,Law Practice,Birmingham,23
18273,Law Practice,Venetie,23
18274,Legal Services,Detroit,23
18275,Legal Services,Venetie,23
18276,Legislative Office,Tucson,23
18277,Legislative Office,Venetie,23
18278,Leisure,Venetie,23
18279,Libraries,Richmond,23
18280,Libraries,Venetie,23
18281,Logistics and Supply Chain,Sunnyvale,23
18282,Logistics and Supply Chain,Venetie,23
18283,Luxury Goods amp; Jewelry,Everett,23
18284,Luxury Goods amp; Jewelry,Venetie,23
18285,Machinery,Oklahoma City,23
18286,Machinery,Venetie,23
18287,Management Consulting,Houston,23
18288,Management Consulting,Venetie,23
18289,Maritime,New York,23
18290,Maritime,Venetie,23
18291,Market Research,Chicago,23
18292,Market Research,Venetie,23
18293,Marketing and Advertising,Los Angeles,23
18294,Marketing and Advertising,Venetie,23
18295,Mechanical or Industrial Engineering,St. Louis,23
18296,Mechanical or Industrial Engineering,Venetie,23
18297,Media Production,Dallas,23
18298,Media Production,Venetie,23
18299,Medical Devices,Cincinnati,23
18300,Medical Devices,Venetie,23
18301,Medical Practice,Indianapolis,23
18302,Medical Practice,Venetie,23
18303,Mental Health Care,Phoenix,23
18304,Mental Health Care,Venetie,23
18305,Military,San Diego,23
18306,Military,Venetie,23
18307,Mining amp; Metals,Fort Worth,23
18308,Mining amp; Metals,Venetie,23
18309,Motion Pictures and Film,Wichita,23
18310,Motion Pictures and Film,Venetie,23
18311,Museums and Institutions,Cleveland,23
18312,Museums and Institutions,Venetie,23
18313,Music,Minneapolis,23
18314,Music,Venetie,23
18315,Nanotechnology,Atlanta,23
18316,Nanotechnology,Venetie,23
18317,Newspapers,Milwaukee,23
18318,Newspapers,Venetie,23
18319,Nonprofit Organization Management,San Antonio,23
18320,Nonprofit Organization Management,Venetie,23
18321,Oil amp; Energy,San Jose,23
18322,Oil amp; Energy,Venetie,23
18323,Online Media,Louisville,23
18324,Online Media,Venetie,23
18325,Outsourcing/Offshoring,Salt Lake City,23
18326,Outsourcing/Offshoring,Venetie,23
18327,Package/Freight Delivery,Portland,23
18328,Package/Freight Delivery,Venetie,23
18329,Packaging and Containers,Philadelphia,23
18330,Packaging and Containers,Venetie,23
18331,Paper amp; Forest Products,Columbus,23
18332,Paper amp; Forest Products,Venetie,23
18333,Performing Arts,Tulsa,23
18334,Performing Arts,Venetie,23
18335,Pharmaceuticals,Rochester,23
18336,Pharmaceuticals,Venetie,23
18337,Philanthropy,Austin,23
18338,Philanthropy,Venetie,23
18339,Photography,St. Paul,23
18340,Photography,Venetie,23
18341,Plastics,Oklahoma City,23
18342,Plastics,Venetie,23
18343,Political Organization,Denver,23
18344,Political Organization,Venetie,23
18345,Primary/Secondary Education,Kansas City,23
18346,Primary/Secondary Education,Venetie,23
18347,Printing,Charlotte,23
18348,Printing,Venetie,23
18349,Professional Training amp; Coaching,Grand Rapids,23
18350,Professional Training amp; Coaching,Venetie,23
18351,Program Development,Memphis,23
18352,Program Development,Venetie,23
18353,Public Policy,Seattle,23
18354,Public Policy,Venetie,23
18355,Public Relations and Communications,Miami,23
18356,Public Relations and Communications,Venetie,23
18357,Public Safety,Jacksonville,23
18358,Public Safety,Venetie,23
18359,Publishing,Irvine,23
18360,Publishing,Venetie,23
18361,Railroad Manufacture,Redmond,23
18362,Railroad Manufacture,Venetie,23
18363,Ranching,Santa Clara,23
18364,Ranching,Venetie,23
18365,Real Estate,Baltimore,23
18366,Real Estate,Venetie,23
18367,Recreational Facilities and Services,Pittsburgh,23
18368,Recreational Facilities and Services,Venetie,23
18369,Religious Institutions,Orlando,23
18370,Religious Institutions,Venetie,23
18371,Renewables amp; Environment,Omaha,23
18372,Renewables amp; Environment,Venetie,23
18373,Research,Birmingham,23
18374,Research,Venetie,23
18375,Restaurants,Detroit,23
18376,Restaurants,Venetie,23
18377,Retail,Tucson,23
18378,Retail,Venetie,23
18379,Security and Investigations,Huntsville,23
18380,Security and Investigations,Venetie,23
18381,Semiconductors,Richmond,23
18382,Semiconductors,Venetie,23
18383,Shipbuilding,Sunnyvale,23
18384,Shipbuilding,Venetie,23
18385,Sporting Goods,Everett,23
18386,Sporting Goods,Venetie,23
18387,Sports,Oklahoma City,23
18388,Sports,Venetie,23
18389,Staffing and Recruiting,Houston,23
18390,Staffing and Recruiting,Venetie,23
18391,Supermarkets,New York,23
18392,Supermarkets,Venetie,23
18393,Telecommunications,Chicago,23
18394,Telecommunications,Venetie,23
18395,Textiles,Los Angeles,23
18396,Textiles,Venetie,23
18397,Think Tanks,St. Louis,23
18398,Think Tanks,Venetie,23
18399,Tobacco,Dallas,23
18400,Tobacco,Venetie,23
18401,Translation and Localization,Cincinnati,23
18402,Translation and Localization,Venetie,23
18403,Transportation/Trucking/Railroad,Indianapolis,23
18404,Transportation/Trucking/Railroad,Venetie,23
18405,Utilities,Phoenix,23
18406,Utilities,Venetie,23
18407,Venture Capital amp; Private Equity,San Diego,23
18408,Venture Capital amp; Private Equity,Venetie,23
18409,Veterinary,Fort Worth,23
18410,Veterinary,Venetie,23
18411,Warehousing,Wichita,23
18412,Warehousing,Venetie,23
18413,Wholesale,Cleveland,23
18414,Wholesale,Venetie,23
18415,Wine and Spirits,Minneapolis,23
18416,Wine and Spirits,Venetie,23
18417,Wireless,Atlanta,23
18418,Wireless,Venetie,23
18419,Writing and Editing,Milwaukee,23
18420,Writing and Editing,Venetie,23
18421,Accounting,Philadelphia,22
18422,Accounting,Pleasantville,22
18423,Airlines/Aviation,Columbus,22
18424,Alternative Dispute Resolution,Tulsa,22
18425,Alternative Medicine,Rochester,22
18426,Alternative Medicine,Sheshalik,22
18427,Animation,Austin,22
18428,Animation,Sheshalik,22
18429,Apparel amp; Fashion,St. Paul,22
18430,Apparel amp; Fashion,Sheshalik,22
18431,Architecture amp; Planning,Oklahoma City,22
18432,Architecture amp; Planning,Sheshalik,22
18433,Arts and Crafts,Denver,22
18434,Arts and Crafts,Sheshalik,22
18435,Automotive,Kansas City,22
18436,Automotive,Sheshalik,22
18437,Aviation amp; Aerospace,Charlotte,22
18438,Aviation amp; Aerospace,Sheshalik,22
18439,Banking,Grand Rapids,22
18440,Banking,Sheshalik,22
18441,Biotechnology,Memphis,22
18442,Biotechnology,Sheshalik,22
18443,Broadcast Media,Seattle,22
18444,Broadcast Media,Sheshalik,22
18445,Building Materials,Miami,22
18446,Building Materials,Sheshalik,22
18447,Business Supplies and Equipment,Jacksonville,22
18448,Business Supplies and Equipment,Sheshalik,22
18449,Capital Markets,Irvine,22
18450,Capital Markets,Sheshalik,22
18451,Chemicals,Redmond,22
18452,Chemicals,Sheshalik,22
18453,Civic amp; Social Organization,Santa Clara,22
18454,Civic amp; Social Organization,Sheshalik,22
18455,Civil Engineering,Baltimore,22
18456,Civil Engineering,Sheshalik,22
18457,Commercial Real Estate,Pittsburgh,22
18458,Commercial Real Estate,Sheshalik,22
18459,Computer amp; Network Security,Orlando,22
18460,Computer amp; Network Security,Sheshalik,22
18461,Computer Games,Omaha,22
18462,Computer Games,Sheshalik,22
18463,Computer Hardware,Birmingham,22
18464,Computer Hardware,Sheshalik,22
18465,Computer Networking,Detroit,22
18466,Computer Networking,Sheshalik,22
18467,Computer Software,Tucson,22
18468,Computer Software,Sheshalik,22
18469,Construction,Huntsville,22
18470,Construction,Sheshalik,22
18471,Consumer Electronics,Richmond,22
18472,Consumer Electronics,Sheshalik,22
18473,Consumer Goods,Sunnyvale,22
18474,Consumer Goods,Sheshalik,22
18475,Consumer Services,Everett,22
18476,Consumer Services,Sheshalik,22
18477,Cosmetics,Denver,22
18478,Cosmetics,Sheshalik,22
18479,Dairy,Houston,22
18480,Dairy,Sheshalik,22
18481,Defense amp; Space,New York,22
18482,Defense amp; Space,Sheshalik,22
18483,Design,Chicago,22
18484,Design,Sheshalik,22
18485,Education Management,Los Angeles,22
18486,Education Management,Sheshalik,22
18487,E-Learning,St. Louis,22
18488,E-Learning,Sheshalik,22
18489,Electrical/Electronic Manufacturing,Dallas,22
18490,Electrical/Electronic Manufacturing,Sheshalik,22
18491,Entertainment,Cincinnati,22
18492,Entertainment,Sheshalik,22
18493,Environmental Services,Indianapolis,22
18494,Environmental Services,Sheshalik,22
18495,Events Services,Phoenix,22
18496,Events Services,Sheshalik,22
18497,Executive Office,San Diego,22
18498,Executive Office,Sheshalik,22
18499,Facilities Services,Fort Worth,22
18500,Facilities Services,Sheshalik,22
18501,Farming,Wichita,22
18502,Farming,Sheshalik,22
18503,Financial Services,Cleveland,22
18504,Financial Services,Sheshalik,22
18505,Fine Art,Minneapolis,22
18506,Fine Art,Sheshalik,22
18507,Fishery,Atlanta,22
18508,Fishery,Sheshalik,22
18509,Food amp; Beverages,Milwaukee,22
18510,Food amp; Beverages,Sheshalik,22
18511,Food Production,San Antonio,22
18512,Food Production,Sheshalik,22
18513,Fund-Raising,San Jose,22
18514,Fund-Raising,Sheshalik,22
18515,Furniture,Louisville,22
18516,Furniture,Sheshalik,22
18517,Gambling amp; Casinos,Salt Lake City,22
18518,Gambling amp; Casinos,Sheshalik,22
18519,Glass,Sheshalik,22
18520,Glass Ceramics amp; Concrete,Portland,22
18521,"Glass, Ceramics &amp; Concrete",Tucson,22
18522,Government Administration,Philadelphia,22
18523,Government Administration,Sheshalik,22
18524,Government Relations,Columbus,22
18525,Government Relations,Sheshalik,22
18526,Graphic Design,Tulsa,22
18527,Graphic Design,Sheshalik,22
18528,Health,Sheshalik,22
18529,Health Wellness and Fitness,Rochester,22
18530,Higher Education,Austin,22
18531,Higher Education,Sheshalik,22
18532,Hospital amp; Health Care,St. Paul,22
18533,Hospital amp; Health Care,Sheshalik,22
18534,Hospitality,Oklahoma City,22
18535,Hospitality,Sheshalik,22
18536,Human Resources,Denver,22
18537,Human Resources,Sheshalik,22
18538,Import and Export,Kansas City,22
18539,Import and Export,Sheshalik,22
18540,Individual amp; Family Services,Charlotte,22
18541,Individual amp; Family Services,Sheshalik,22
18542,Industrial Automation,Grand Rapids,22
18543,Industrial Automation,Sheshalik,22
18544,Information Services,Memphis,22
18545,Information Services,Sheshalik,22
18546,Information Technology and Services,Seattle,22
18547,Information Technology and Services,Sheshalik,22
18548,Insurance,Miami,22
18549,Insurance,Sheshalik,22
18550,International Affairs,Jacksonville,22
18551,International Affairs,Sheshalik,22
18552,International Trade and Development,Irvine,22
18553,International Trade and Development,Sheshalik,22
18554,Internet,Redmond,22
18555,Internet,Sheshalik,22
18556,Investment Banking,Santa Clara,22
18557,Investment Banking,Sheshalik,22
18558,Investment Management,Baltimore,22
18559,Investment Management,Sheshalik,22
18560,Judiciary,Pittsburgh,22
18561,Judiciary,Sheshalik,22
18562,Law Enforcement,Orlando,22
18563,Law Enforcement,Sheshalik,22
18564,Law Practice,Omaha,22
18565,Law Practice,Sheshalik,22
18566,Legal Services,Birmingham,22
18567,Legal Services,Sheshalik,22
18568,Legislative Office,Detroit,22
18569,Legislative Office,Sheshalik,22
18570,Leisure,Sheshalik,22
18571,Libraries,Huntsville,22
18572,Libraries,Sheshalik,22
18573,Logistics and Supply Chain,Richmond,22
18574,Logistics and Supply Chain,Sheshalik,22
18575,Luxury Goods amp; Jewelry,Sunnyvale,22
18576,Luxury Goods amp; Jewelry,Sheshalik,22
18577,Machinery,Everett,22
18578,Machinery,Sheshalik,22
18579,Management Consulting,Denver,22
18580,Management Consulting,Sheshalik,22
